Customer ID,Recency,Frequency,Monetary,Cluster
17298,101,5,954.26,3
17299,12,6,993.23,2
17300,391,2,393.64,0
17301,21,2,294.39,1
17302,15,5,1135.63,2
17303,361,1,250.04,0
17304,534,1,111.5,0
17305,649,1,2135.46,3
17309,95,3,320.39,1
17310,387,2,1025.1,3
17311,78,6,3566.56,2
17312,139,3,644.3,3
17313,31,1,2328.84,1
17316,420,1,124.45,0
17317,46,3,2600.34,2
17318,725,1,157.33,0
17319,669,1,29.1,0
17320,100,6,2444.85,2
17321,8,6,1665.21,2
17322,376,5,922.59,3
17323,15,12,1551.04,2
17324,18,12,2171.07,2
17325,280,3,609.57,3
17326,408,2,312.35,0
17327,410,2,152.35,0
17328,673,1,104.7,0
17329,14,5,998.53,2
17330,23,4,423.8,1
17331,124,1,175.2,0
17332,528,5,838.27,3
17333,86,1,494.25,1
17334,302,3,635.15,3
17335,384,2,497.04,3
17336,472,1,81.12,0
17337,151,4,1981.06,3
17339,94,3,302.36,1
17341,157,5,1272.21,3
17342,380,4,1227.54,3
17343,355,6,1259.94,3
17344,46,2,457.36,1
17345,15,10,1586.63,2
17347,86,1,228.96,0
17348,15,9,2442.29,2
17349,179,5,772.41,3
17350,8,7,1893.7,2
17351,36,12,1988.23,2
17352,696,1,36.25,0
17353,129,4,3242.0,3
17354,51,4,3133.96,2
17355,386,1,273.31,0
17356,312,5,946.47,3
17357,24,2,384.39,1
17358,303,5,861.01,3
17359,11,2,284.46,1
17360,17,6,1200.51,2
17361,49,5,871.79,2
17362,239,7,1024.04,3
17363,395,3,920.46,3
17366,432,2,1077.24,3
17367,238,1,167.55,0
17368,23,14,2758.29,2
17369,456,1,979.2,3
17370,73,4,446.18,1
17371,17,6,655.37,2
17373,40,7,1167.5,2
17374,219,3,727.11,3
17375,199,4,660.55,3
17376,71,4,453.64,1
17378,374,1,10.95,0
17379,11,1,389.72,1
17380,434,3,645.0,3
17382,65,8,902.28,2
17383,4,2,304.09,1
17384,19,3,507.55,1
17385,15,1,256.11,1
17386,8,7,2812.77,2
17387,20,2,746.81,1
17388,78,11,2675.37,2
17390,421,1,149.3,0
17391,164,2,508.8,3
17392,307,3,585.92,3
17393,411,2,381.15,0
17394,219,1,203.87,0
17395,508,1,97.5,0
17397,22,3,1198.28,1
17398,115,3,653.38,3
17401,541,1,114.85,0
17403,36,2,382.87,1
17405,1,3,1031.41,1
17407,412,1,552.9,0
17408,163,3,316.09,3
17410,16,5,1214.72,2
17411,12,5,1425.38,2
17413,405,2,560.14,3
17414,44,6,2249.52,2
17415,80,1,507.84,1
17417,549,1,164.18,0
17418,42,3,670.06,1
17420,50,6,953.58,2
17421,386,3,1059.41,3
17422,16,11,3594.76,2
17423,46,3,1118.95,1
17425,19,2,759.17,1
17427,72,1,100.8,0
17429,128,5,1357.46,3
17430,33,4,622.57,1
17431,313,1,403.3,0
17432,18,9,1728.99,2
17433,88,2,569.96,1
17434,2,7,2373.82,2
17435,411,1,331.35,0
17436,2,5,534.06,1
17437,530,1,369.68,0
17438,254,5,1422.77,3
17439,656,1,325.74,0
17440,157,4,323.58,3
17441,732,1,293.35,0
17443,220,1,534.24,0
17444,148,3,2940.04,3
17446,177,2,120.9,0
17447,40,2,541.53,1
17451,1,7,1721.4,2
17453,18,2,486.72,1
17454,192,10,1547.94,2
17455,204,1,131.7,0
17456,365,2,975.56,3
17458,15,2,529.58,1
17459,43,2,657.3,1
17460,94,16,2157.97,2
17461,23,3,735.82,1
17462,60,2,675.69,1
17463,16,7,2535.26,2
17464,158,3,907.14,3
17465,426,7,2542.79,3
17466,10,2,763.28,1
17467,395,1,102.6,0
17468,10,3,194.8,1
17470,45,11,2626.47,2
17471,475,1,321.65,0
17472,191,4,922.35,3
17473,409,2,607.0,3
17474,600,1,1047.0,3
17475,79,1,194.37,0
17476,396,2,489.86,3
17477,613,2,1144.3,3
17478,408,2,1272.8,3
17479,633,1,389.26,0
17480,78,2,882.23,1
17481,4,4,1255.59,2
17482,487,2,775.64,3
17483,65,4,591.73,1
17484,576,2,209.57,0
17486,261,1,396.87,0
17487,728,1,160.55,0
17488,641,1,336.5,0
17489,59,2,376.64,1
17490,1,9,2750.5,2
17492,248,3,1122.42,3
17493,385,1,100.91,0
17494,502,1,54.7,0
17495,8,3,806.72,1
17496,359,4,1412.89,3
17497,390,2,287.25,0
17498,76,1,272.22,0
17499,290,2,1341.39,3
17500,17,3,1138.0,1
17501,221,2,288.6,0
17502,9,4,689.1,1
17503,3,2,558.96,1
17505,162,5,2435.48,3
17506,76,1,302.2,0
17507,262,2,605.58,3
17510,25,2,514.56,1
17513,72,3,1158.8,3
17514,128,2,522.0,3
17515,31,9,1602.51,2
17516,15,6,947.5,2
17517,309,1,153.94,0
17518,426,2,329.42,0
17520,54,1,546.81,1
17521,30,5,1278.06,2
17522,2,5,1070.71,2
17523,11,4,652.74,1
17524,361,3,539.14,3
17525,360,3,1161.9,3
17526,5,12,3939.24,2
17527,54,4,939.37,3
17528,1,8,3628.5,2
17529,610,2,1240.25,3
17530,1,12,2791.69,2
17531,190,3,1266.82,3
17532,386,1,65.34,0
17533,435,1,34.8,0
17534,54,5,1668.83,2
17535,280,1,164.4,0
17536,177,3,364.83,3
17537,30,2,887.67,1
17538,26,1,98.42,1
17539,618,4,1176.84,3
17540,25,6,1590.6,2
17541,510,1,119.86,0
17542,270,3,340.85,3
17543,550,1,120.05,0
17544,390,3,944.82,3
17545,43,6,1409.86,2
17547,376,2,727.85,3
17548,234,4,731.26,3
17549,24,2,148.86,1
17550,197,9,2506.64,2
17551,359,1,290.34,0
17552,60,12,2786.77,2
17553,130,4,3757.6,3
17554,1,5,1952.45,2
17555,20,5,1045.74,2
17556,206,2,300.67,0
17557,14,4,575.46,1
17558,393,1,259.17,0
17559,513,1,167.62,0
17560,95,8,1895.8,2
17561,19,4,703.02,1
17562,14,7,1122.38,2
17563,578,2,392.38,0
17564,24,3,454.01,1
17565,587,1,131.83,0
17566,8,2,869.77,1
17568,633,1,374.45,0
17569,332,1,344.14,0
17570,382,1,100.0,0
17571,50,5,1630.91,2
17572,71,10,652.21,2
17573,29,3,380.6,1
17574,243,1,185.65,0
17575,667,1,171.7,0
17577,645,2,348.75,0
17578,218,7,1047.33,3
17579,5,4,753.28,1
17580,253,5,541.02,3
17582,236,5,1446.95,3
17583,560,1,135.95,0
17585,109,7,2064.71,2
17586,619,1,167.4,0
17587,628,1,176.71,0
17588,100,7,2939.55,2
17590,2,3,1468.02,1
17591,73,8,2339.32,2
17592,739,1,148.3,0
17594,85,4,2497.88,3
17595,12,2,386.69,1
17597,214,5,3484.09,3
17598,381,1,409.98,0
17599,478,1,52.05,0
17600,18,1,161.67,1
17601,239,2,413.08,0
17603,78,4,1788.38,3
17604,217,6,942.38,3
17605,590,1,160.75,0
17606,737,1,87.3,0
17607,376,1,333.81,0
17608,33,4,488.06,1
17609,41,11,1887.9,2
17610,540,5,1511.94,3
17614,57,1,386.32,1
17615,130,6,721.8,3
17616,174,4,734.4,3
17617,559,1,385.19,0
17619,312,1,214.37,0
17620,60,1,81.44,0
17621,21,6,3175.12,2
17622,598,2,1130.21,3
17623,33,7,2365.77,2
17624,15,4,1568.63,2
17626,603,1,254.0,0
17627,479,1,296.36,0
17628,81,1,75.75,0
17629,6,10,2455.52,2
17630,170,2,503.6,3
17631,2,7,998.49,2
17633,31,7,2057.39,2
17634,36,9,2358.59,2
17635,424,3,1265.58,3
17636,19,1,285.56,1
17637,31,2,547.06,1
17638,647,2,842.4,3
17639,276,6,615.17,3
17640,87,6,3168.94,2
17642,120,5,1824.49,3
17643,373,2,439.7,0
17646,219,12,3898.79,2
17647,65,3,331.66,1
17648,61,5,2216.37,2
17649,138,3,1578.89,3
17650,21,1,166.08,1
17653,37,4,1207.56,2
17654,277,1,117.55,0
17655,11,9,2976.38,2
17656,73,5,1674.69,2
17657,430,1,126.0,0
17658,26,2,595.42,1
17659,17,14,3586.99,2
17660,141,2,342.22,0
17662,662,2,412.92,0
17664,19,4,1166.23,2
17665,493,1,563.1,0
17666,4,5,2047.8,2
17667,66,9,3950.7,2
17668,1,2,347.75,1
17670,228,1,205.7,0
17671,16,5,2009.16,2
17674,74,2,551.04,1
17676,4,10,2448.64,2
17678,264,2,599.76,3
17679,53,7,3577.61,2
17680,24,3,497.45,1
17681,597,5,731.2,3
17683,386,3,819.01,3
17684,44,1,239.41,1
17687,421,1,432.68,0
17688,394,1,304.2,0
17689,388,2,317.08,0
17691,358,4,637.55,3
17692,127,12,2975.8,2
17693,137,1,200.47,0
17694,142,3,1695.97,3
17695,132,5,1746.04,3
17697,236,1,338.95,0
17698,261,1,154.95,0
17699,477,2,442.0,0
17701,253,1,417.95,0
17702,30,6,3144.04,2
17703,35,4,1094.84,2
17704,169,2,885.19,3
17705,3,11,2083.9,2
17707,185,8,609.3,3
17708,188,4,884.18,3
17709,170,5,671.01,3
17710,424,1,293.5,0
17711,11,2,385.1,1
17712,45,1,522.91,1
17713,382,4,1198.09,3
17714,321,5,1410.18,3
17715,201,2,489.6,3
17717,421,1,376.92,0
17718,232,2,439.18,0
17720,26,10,2666.91,2
17721,659,1,307.21,0
17722,96,5,3520.22,2
17723,127,7,3378.4,2
17724,71,3,1033.0,3
17725,16,11,3439.08,2
17726,395,7,1092.06,3
17727,15,1,1060.25,1
17729,596,1,438.65,0
17731,79,6,1708.99,2
17732,373,8,2166.42,3
17733,39,2,692.19,1
17734,54,6,1442.32,2
17736,9,3,377.44,1
17737,9,2,168.24,1
17740,389,6,426.9,3
17741,407,2,101.1,0
17742,113,11,2098.48,2
17743,448,1,229.2,0
17744,4,7,2649.14,2
17745,478,2,600.34,3
17746,240,4,904.18,3
17747,113,1,71.4,0
17748,527,1,358.15,0
17749,178,3,1026.18,3
17750,5,9,1710.45,2
17751,421,1,157.86,0
17752,359,1,80.64,0
17753,464,4,382.06,3
17756,376,3,728.75,3
17759,17,5,1261.88,2
17760,22,6,746.39,2
17761,33,1,712.78,1
17762,456,1,129.75,0
17763,263,4,86.15,0
17764,51,5,1513.57,2
17765,159,4,524.0,3
17766,381,2,299.61,0
17767,15,2,413.05,1
17768,8,7,3292.73,2
17770,199,5,1143.27,3
17771,57,4,387.41,1
17772,11,3,360.75,1
17773,514,2,575.37,3
17774,97,9,3273.83,2
17775,255,1,56.4,0
17776,387,2,330.56,0
17777,25,3,647.56,1
17778,662,1,197.7,0
17779,21,3,650.32,1
17780,667,3,346.56,3
17781,159,2,188.02,0
17782,383,2,679.02,3
17783,72,3,376.96,1
17784,550,1,112.86,0
17785,53,3,403.38,1
17786,85,2,266.85,1
17787,153,4,1817.54,3
17788,74,2,1117.9,1
17789,281,2,397.15,0
17791,30,1,106.1,1
17792,467,2,368.35,0
17793,25,1,300.34,1
17794,687,2,147.3,0
17795,180,2,342.83,0
17796,40,7,1236.39,2
17797,22,8,1971.87,2
17798,582,1,178.07,0
17800,37,9,1187.21,2
17801,451,3,770.03,3
17803,392,1,184.66,0
17804,376,3,383.78,3
17805,74,2,927.03,1
17806,11,1,546.04,1
17807,395,3,437.87,3
17808,549,4,262.64,3
17810,669,2,373.16,0
17812,13,7,911.99,2
17813,14,5,1698.07,2
17814,375,2,1609.37,3
17815,393,1,591.96,0
17816,37,6,96.11,1
17817,4,6,788.15,2
17818,738,1,124.78,0
17820,374,1,180.61,0
17821,406,1,334.62,0
17822,420,5,2162.93,3
17823,421,2,449.25,0
17824,51,1,298.4,1
17825,599,4,701.96,3
17826,374,1,133.34,0
17827,5,6,2376.17,2
17828,23,4,1820.09,2
17830,2,3,398.7,1
17831,33,1,35.4,0
17832,50,1,155.37,0
17833,723,1,338.46,0
17834,415,2,689.67,3
17835,3,3,342.24,1
17836,47,1,110.21,0
17837,42,8,1541.23,2
17839,42,1,318.15,1
17840,444,1,175.9,0
17842,602,1,430.69,0
17843,303,2,320.4,0
17844,107,1,51.56,0
17845,555,4,596.09,3
17846,85,1,2033.1,3
17847,516,2,129.69,0
17849,218,8,1063.76,3
17851,422,6,1552.35,3
17852,12,5,657.81,2
17853,407,3,1596.29,3
17854,185,6,1068.5,3
17855,373,1,208.97,0
17856,2,4,1418.03,2
17859,305,1,141.92,0
17860,369,4,717.39,3
17862,324,4,1254.89,3
17864,13,5,876.57,2
17866,143,3,1134.95,3
17867,30,15,1582.05,2
17868,386,1,227.15,0
17869,107,7,813.64,2
17870,2,13,2753.29,2
17871,205,5,1068.95,3
17872,382,1,235.87,0
17874,185,6,683.46,3
17875,688,1,167.1,0
17876,400,3,3424.02,3
17877,170,1,237.61,0
17878,44,3,1378.93,1
17879,174,1,178.52,0
17880,365,3,824.92,3
17881,304,1,133.35,0
17882,379,2,291.56,0
17883,3,7,988.42,2
17885,12,1,156.34,1
17886,32,6,1572.55,2
17887,129,1,111.35,0
17889,212,7,746.42,3
17890,323,2,586.89,3
17891,162,1,203.86,0
17892,56,3,244.1,1
17893,225,1,107.21,0
17895,44,1,95.45,0
17896,23,1,256.32,1
17897,173,9,2099.89,2
17898,85,4,299.18,1
17899,159,1,154.55,0
17900,190,2,112.2,0
17901,29,3,260.08,1
17902,547,1,216.4,0
17903,394,1,381.09,0
17904,21,1,181.07,1
17905,71,13,2178.87,2
17906,247,1,72.9,0
17907,641,1,291.76,0
17908,374,5,1142.47,3
17909,737,1,110.05,0
17910,726,1,261.7,0
17911,9,1,366.23,1
17912,310,6,374.55,3
17913,59,14,3429.29,2
17914,4,1,329.36,1
17915,551,1,225.78,0
17916,629,2,43.87,0
17917,45,3,335.03,1
17918,501,3,396.39,3
17919,88,2,1840.32,3
17921,64,10,2394.36,2
17922,543,1,170.4,0
17923,282,3,497.0,3
17924,12,8,3257.7,2
17925,373,1,244.08,0
17926,133,5,1035.49,3
17927,722,1,294.0,0
17928,45,3,341.24,1
17929,11,12,3082.1,2
17931,134,14,3402.24,2
17932,29,3,1331.57,1
17933,632,1,114.69,0
17934,52,3,1049.15,1
17935,138,7,686.14,3
17936,5,1,380.13,1
17938,420,1,144.29,0
17939,160,1,99.14,0
17941,131,4,1433.28,3
17942,8,1,77.5,1
17944,423,1,74.99,0
17945,697,3,360.35,3
17946,233,2,149.58,0
17947,37,1,176.68,1
17948,147,1,358.56,0
17950,72,7,1166.29,2
17951,40,4,1340.58,2
17952,378,4,788.46,3
17953,540,1,159.17,0
17955,199,6,949.9,3
17956,249,1,12.75,0
17957,66,1,111.68,0
17958,117,2,973.88,3
17959,592,1,140.75,0
17960,171,3,135.08,0
17962,142,4,666.96,3
17963,471,4,643.16,3
17964,32,2,463.21,1
17966,38,10,1963.92,2
17967,372,2,223.42,0
17968,374,4,590.44,3
17970,211,1,562.79,0
17971,548,1,161.94,0
17972,242,1,135.19,0
17973,52,1,337.04,1
17974,25,6,1739.09,2
17976,372,1,321.79,0
17977,29,2,1511.45,1
17978,365,4,1159.99,3
17979,36,4,732.41,1
17980,166,4,1012.72,3
17981,411,1,239.12,0
17982,681,1,138.18,0
17983,395,1,171.71,0
17984,145,5,1152.19,3
17985,22,1,631.35,1
17986,56,1,20.8,0
17987,185,5,965.44,3
17988,12,14,489.54,2
17989,379,1,207.33,0
17990,237,6,1527.61,3
17991,225,3,300.3,3
17992,389,1,252.88,0
17993,617,1,225.99,0
17994,122,11,2270.03,2
17995,282,3,495.48,3
17996,380,3,482.33,3
17997,74,8,1962.46,2
17998,380,3,639.24,3
17999,37,3,528.46,1
18000,564,1,124.25,0
18001,12,6,924.14,2
18002,376,4,244.37,3
18003,376,1,353.51,0
18004,362,1,157.92,0
18005,4,2,226.47,1
18006,23,4,969.51,1
18007,393,1,215.22,0
18009,235,8,2144.23,2
18010,257,1,174.8,0
18011,373,2,410.79,0
18012,723,1,115.3,0
18013,155,2,187.29,0
18014,28,1,162.22,1
18015,4,1,120.03,1
18016,32,7,1954.56,2
18017,81,4,688.0,3
18018,108,4,297.99,3
18019,52,1,38.45,0
18020,544,1,190.48,0
18021,510,2,216.41,0
18022,36,5,1507.25,2
18024,153,2,389.78,0
18025,380,6,1177.72,3
18026,501,2,2074.07,3
18027,99,1,115.31,0
18028,583,1,192.05,0
18029,642,1,433.77,0
18030,4,2,230.65,1
18031,379,1,451.3,0
18032,334,1,73.5,0
18033,65,1,93.82,0
18034,22,3,754.2,1
18035,36,5,1260.23,2
18036,32,11,1545.49,2
18037,154,15,167.42,2
18038,556,1,141.48,0
18039,374,4,548.22,3
18040,19,2,357.2,1
18042,54,2,281.15,1
18043,25,3,529.29,1
18045,45,1,178.34,1
18046,650,1,189.63,0
18047,381,2,326.09,0
18048,203,3,394.93,3
18049,437,2,500.92,3
18050,359,2,412.06,0
18051,634,7,2282.28,3
18053,71,3,571.07,1
18054,393,1,176.5,0
18056,288,2,554.6,3
18057,393,3,1188.46,3
18058,10,3,774.06,1
18059,23,3,306.46,1
18060,408,2,1185.46,3
18062,173,6,1632.67,3
18063,391,2,186.6,0
18066,75,3,1440.4,3
18067,40,1,396.33,1
18068,289,1,101.7,0
18070,669,1,314.1,0
18071,258,6,1169.68,3
18072,186,1,247.44,0
18073,114,12,3859.82,2
18074,374,2,1019.44,3
18076,380,1,151.49,0
18078,217,4,725.53,3
18080,19,2,1231.5,1
18081,36,3,343.45,1
18082,26,1,680.84,1
18083,398,1,463.53,0
18084,16,3,795.23,1
18085,330,4,1341.85,3
18086,274,1,101.34,0
18088,61,1,166.03,0
18089,447,1,428.45,0
18090,422,1,321.9,0
18091,593,1,360.85,0
18095,313,5,2303.09,3
18096,12,6,1657.87,2
18098,396,1,527.94,0
18099,127,1,168.31,0
18100,550,1,451.56,0
18101,11,5,622.01,1
18103,549,1,105.8,0
18104,37,1,754.64,1
18105,38,1,113.48,1
18106,330,6,1441.06,3
18107,442,1,165.88,0
18108,254,3,848.81,3
18110,20,2,392.28,1
18111,589,1,405.85,0
18112,12,4,773.36,1
18113,369,1,76.32,0
18114,290,1,220.1,0
18115,698,1,9.7,0
18116,68,13,2134.49,2
18117,26,1,315.65,1
18119,368,1,180.7,0
18120,214,1,111.15,0
18121,149,2,653.3,3
18122,8,6,1793.06,2
18123,24,3,666.64,1
18124,472,1,102.65,0
18125,30,4,1131.75,2
18126,61,1,200.92,0
18127,19,4,556.13,1
18128,537,1,399.29,0
18129,243,1,112.55,0
18130,15,3,1059.39,1
18131,632,1,222.96,0
18132,504,1,220.13,0
18133,212,1,931.5,3
18134,598,2,445.0,0
18135,29,10,1249.62,2
18136,63,5,1631.36,2
18137,551,2,145.99,0
18138,295,1,152.65,0
18140,474,1,536.41,0
18141,402,2,882.47,3
18142,157,2,1019.52,3
18143,117,2,1000.16,3
18146,141,2,160.35,0
18147,46,2,179.34,1
18148,647,1,112.85,0
18149,51,7,1553.96,2
18150,32,3,566.58,1
18151,135,6,1879.44,2
18152,646,1,426.69,0
18153,659,1,246.22,0
18154,3,5,932.6,2
18155,75,3,371.62,1
18156,13,2,675.64,1
18157,571,1,213.9,0
18158,9,2,453.4,1
18159,301,1,530.15,0
18160,57,3,1003.88,1
18161,15,6,1803.1,2
18162,732,1,371.51,0
18163,584,1,728.84,0
18164,37,1,399.65,1
18165,177,1,302.46,0
18166,624,1,175.5,0
18167,23,3,1384.86,1
18168,176,16,3435.5,2
18169,61,1,202.65,0
18170,33,9,2878.0,2
18171,59,9,2437.31,2
18173,87,5,2696.36,2
18174,7,2,162.5,1
18175,676,1,176.1,0
18176,358,1,476.35,0
18177,31,9,2216.32,2
18179,9,8,2547.55,2
18180,5,6,1843.75,2
18181,24,5,1188.34,2
18182,463,1,291.13,0
18183,227,2,632.07,3
18184,15,1,49.8,1
18185,249,1,304.25,0
18186,723,1,329.58,0
18187,632,1,724.89,0
18188,15,6,3280.59,2
18189,78,3,1403.73,3
18190,192,5,745.62,3
18191,262,2,529.4,3
18192,72,1,957.97,1
18193,165,3,1207.35,3
18195,387,1,101.16,0
18196,95,4,1457.19,3
18197,576,1,230.1,0
18199,684,1,344.75,0
18200,106,1,150.35,0
18201,723,1,447.53,0
18202,200,3,1396.99,3
18203,157,4,492.52,3
18204,71,3,1975.35,3
18205,36,2,517.36,1
18206,553,1,314.66,0
18207,499,1,544.47,0
18208,566,1,360.08,0
18209,29,1,139.1,1
18210,2,7,2768.83,2
18211,26,5,600.07,1
18212,326,2,514.37,3
18213,237,1,232.48,0
18214,531,4,1780.34,3
18215,89,5,2232.49,2
18216,31,1,481.75,1
18217,29,4,945.04,1
18218,211,4,1121.84,3
18220,227,6,1921.76,3
18221,22,6,1424.94,2
18222,93,1,443.0,1
18224,264,1,158.95,0
18227,218,2,388.75,0
18228,57,2,779.9,1
18232,82,4,592.97,3
18233,326,1,440.0,0
18234,552,1,179.6,0
18235,72,3,1796.48,3
18236,30,12,1795.35,2
18237,3,5,987.1,2
18238,515,1,270.92,0
18239,219,6,1712.26,3
18240,46,1,422.58,1
18242,72,8,3605.21,2
18243,414,1,515.78,0
18244,431,2,568.64,3
18246,24,3,758.82,1
18247,415,3,839.73,3
18248,123,2,804.02,3
18249,17,1,95.34,1
18250,310,1,349.27,0
18252,51,7,1533.69,2
18253,643,1,317.88,0
18254,581,1,267.9,0
18255,89,2,303.15,1
18256,388,1,110.7,0
18258,464,6,2059.67,3
18259,25,7,3941.9,2
18261,43,2,324.24,1
18262,140,3,577.54,3
18263,26,3,1213.16,1
18264,499,1,603.25,0
18265,72,2,801.51,1
18266,434,1,251.1,0
18267,673,1,269.37,0
18268,134,6,1490.23,3
18269,366,1,168.6,0
18270,38,3,444.55,1
18271,610,2,680.85,3
18273,2,4,357.0,1
18274,30,1,175.92,1
18275,578,2,741.85,3
18276,44,6,1656.52,2
18277,58,5,1180.05,2
18278,74,2,414.2,1
18279,519,1,231.34,0
18280,278,2,488.15,3
18281,181,2,201.14,0
18282,8,2,178.05,1
18284,432,1,461.68,0
18285,661,1,427.0,0
18286,477,2,1296.43,3
